Year,Player,Result,Min,Gls,Ast,PK,Sh,SoT,CrdY,CrdR,Int,Tkl,xG,xAG,SCA,GCA,SoTA,GA,Saves,Save%,CS,is_goalkeeper,Rank
2017,Luka Modrić,31-6-6,3420.0,1.0,4.0,0.0,31.0,12.0,4.0,0.0,68.0,31.0,0.0263157894736842,0.1052631578947368,0.3157894736842105,4.0,0.0,0.0,0.0,0.0,0.0,0,5
2017,Sergio Ramos,35-10-5,4497.0,10.0,2.0,1.0,45.0,13.0,14.0,1.0,87.0,52.0,0.200133422281521,0.0400266844563042,0.2601734489659773,2.0,0.0,0.0,0.0,0.0,0.0,0,6
2017,Kylian Mbappé,31-7-7,2483.0,24.0,9.0,0.0,69.0,46.0,2.0,0.0,6.0,7.0,0.8699154248892469,0.3262182843334675,1.66733789770439,9.0,0.0,0.0,0.0,0.0,0.0,0,7
2017,N'Golo Kanté,38-5-8,4136.0,2.0,1.0,0.0,28.0,8.0,12.0,0.0,84.0,85.0,0.0435203094777562,0.0217601547388781,0.1740812379110251,1.0,0.0,0.0,0.0,0.0,0.0,0,8
2017,Robert Lewandowski,40-7-6,4559.0,54.0,9.0,14.0,196.0,77.0,6.0,0.0,18.0,14.0,1.0660232507128755,0.1776705417854792,1.5200701908313228,9.0,0.0,0.0,0.0,0.0,0.0,0,9
2017,Harry Kane,25-7-9,3398.0,38.0,7.0,7.0,130.0,66.0,4.0,0.0,7.0,17.0,1.0064743967039431,0.1854031783402001,1.748087110064744,7.0,0.0,0.0,0.0,0.0,0.0,0,10
2017,Edinson Cavani,36-10-11,4716.0,54.0,6.0,9.0,177.0,78.0,8.0,0.0,19.0,21.0,1.0305343511450382,0.1145038167938931,1.4885496183206106,6.0,0.0,0.0,0.0,0.0,0.0,0,11
2017,Isco,39-7-1,2518.0,13.0,10.0,0.0,40.0,18.0,5.0,0.0,21.0,38.0,0.4646544876886417,0.3574265289912628,0.6433677521842732,10.0,0.0,0.0,0.0,0.0,0.0,0,12
2017,Luis Suárez,39-8-11,4911.0,38.0,22.0,1.0,141.0,66.0,15.0,1.0,15.0,18.0,0.6963958460598656,0.4031765424557116,1.209529627367135,22.0,0.0,0.0,0.0,0.0,0.0,0,13
2017,Kevin De Bruyne,34-12-10,4500.0,7.0,23.0,0.0,105.0,27.0,6.0,0.0,35.0,43.0,0.1399999999999999,0.46,0.54,23.0,0.0,0.0,0.0,0.0,0.0,0,14
2017,Paulo Dybala,37-8-7,3587.0,19.0,9.0,6.0,113.0,41.0,5.0,1.0,23.0,19.0,0.4767214942849178,0.2258154446612768,1.0287148034569278,9.0,0.0,0.0,0.0,0.0,0.0,0,15
1998,Fabien Barthez,24-7-13,3990.0,0.0,0.0,0.0,,50.02255639097744,4.0,0.0,,,0.0,0.0,1.1283283396461077,0.0,158.0,33.0,109.0,74.0,11.0,1,14
2000,Fabien Barthez,22-5-6,2930.0,0.0,7.712062256809339,0.0,,50.02255639097744,4.0,0.0,,,0.0,0.2368892843388534,1.536529035900331,7.712062256809339,158.0,29.0,109.0,74.0,11.0,1,12
2000,Francesco Toldo,23-18-11,4710.0,0.0,7.712062256809339,0.0,,50.02255639097744,4.0,0.0,,,0.0,0.1473642469454013,0.9558450265791868,7.712062256809339,158.0,40.0,109.0,74.0,13.0,1,14
2001,Oliver Kahn,28-9-11,4325.0,0.0,7.712062256809339,0.0,,50.02255639097744,7.0,1.0,,,0.0,0.1604822203729111,1.040931809292016,7.712062256809339,158.0,33.0,109.0,74.0,8.0,1,3
2002,Oliver Kahn,31-13-7,4590.0,0.0,7.712062256809339,0.0,,50.02255639097744,3.0,0.0,,,0.0,0.1512169069962615,0.9808344390387732,7.712062256809339,158.0,23.0,109.0,74.0,24.0,1,3
2003,Gianluigi Buffon,26-13-8,4235.0,0.0,7.712062256809339,0.0,,50.02255639097744,2.0,0.0,,,0.0,0.1638927043950036,1.0630531464434405,7.712062256809339,158.0,23.0,109.0,74.0,15.0,1,9
2003,Dida,27-11-9,4215.0,0.0,7.712062256809339,0.0,,50.02255639097744,0.0,0.0,,,0.0,0.1646703684727972,1.0680972894870628,7.712062256809339,158.0,26.0,109.0,74.0,14.0,1,14
2005,Petr Čech,40-8-7,4980.0,0.0,0.0,0.0,,50.02255639097744,0.0,0.0,,,0.0,0.0,0.9040221034513996,0.0,158.0,21.0,109.0,74.0,28.0,1,14
2006,Gianluigi Buffon,16-9-2,2426.0,0.0,7.712062256809339,0.0,,50.02255639097744,0.0,0.0,,,0.0,0.2861028866911956,1.8557419930700616,7.712062256809339,158.0,13.0,109.0,74.0,10.0,1,2
2006,Jens Lehmann,28-11-12,4547.0,0.0,0.0,0.0,,50.02255639097744,1.0,1.0,,,0.0,0.0,0.9901099791484428,0.0,158.0,34.0,109.0,74.0,19.0,1,10
2008,Iker Casillas,36-7-10,4800.0,0.0,7.712062256809339,0.0,,50.02255639097744,5.0,0.0,,,0.0,0.1446011673151751,0.937922932330827,7.712062256809339,158.0,36.0,109.0,74.0,19.0,1,4
2010,Iker Casillas,41-5-7,4770.0,0.0,7.712062256809339,0.0,,50.02255639097744,2.0,0.0,,,0.0,0.1455106086190441,0.9438218186976876,7.712062256809339,158.0,39.0,109.0,74.0,19.0,1,7
2011,Iker Casillas,41-8-5,4801.0,0.0,0.0,0.0,,50.02255639097744,4.0,1.0,,,0.0,0.0,0.937727572419906,0.0,158.0,37.0,109.0,74.0,17.0,1,9
2012,Iker Casillas,44-7-3,4920.0,0.0,0.0,0.0,,50.02255639097744,1.0,0.0,,,0.0,0.0,0.9150467632495874,0.0,158.0,32.0,109.0,74.0,20.0,1,6
2014,Manuel Neuer,42-5-5,4665.0,0.0,0.0,0.0,,50.02255639097744,0.0,0.0,,,0.0,0.0,0.9650653966104972,0.0,27.0,24.0,109.0,88.9,21.0,1,3
2015,Manuel Neuer,40-8-11,5342.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,41.0,81.0,77.8,32.0,1,7
2016,Gianluigi Buffon,40-8-8,5048.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,36.0,110.0,79.4,31.0,1,9
2016,Rui Patrício,36-10-10,4964.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,43.0,37.0,52.4,22.0,1,12
2017,Gianluigi Buffon,35-10-7,4605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,123.0,37.0,93.0,74.0,25.0,1,4
2018,Luka Modrić,30-13-10,4168.0,5.0,9.0,2.0,48.0,12.0,5.0,0.0,50.0,53.0,3.4,5.8,153.0,17.0,0.0,0.0,0.0,0.0,0.0,0,1
2018,Cristiano Ronaldo,33-12-8,4392.0,52.0,11.0,9.0,272.0,108.0,8.0,1.0,9.0,12.0,42.8,8.8,162.0,29.0,0.0,0.0,0.0,0.0,0.0,0,2
2018,Antoine Griezmann,37-18-9,4853.0,35.0,16.0,6.0,126.0,63.0,9.0,1.0,21.0,54.0,23.1,9.8,153.0,27.0,0.0,0.0,0.0,0.0,0.0,0,3
2018,Kylian Mbappé,44-9-8,4561.0,28.0,20.0,0.0,110.0,52.0,4.0,1.0,7.0,18.0,20.3,11.5,153.0,26.0,0.0,0.0,0.0,0.0,0.0,0,4
2018,Lionel Messi,42-16-6,5373.0,52.0,21.0,4.0,254.0,120.0,8.0,0.0,11.0,31.0,33.3,17.4,341.0,54.0,0.0,0.0,0.0,0.0,0.0,0,5
2018,Mohamed Salah,31-15-12,4628.0,50.0,14.0,3.0,200.0,91.0,2.0,0.0,12.0,20.0,32.8,12.7,227.0,50.0,0.0,0.0,0.0,0.0,0.0,0,6
2018,Raphaël Varane,31-13-7,4429.0,0.0,2.0,0.0,19.0,2.0,4.0,0.0,49.0,41.0,1.9,0.6,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0,7
2018,Eden Hazard,36-14-13,4540.0,24.0,16.0,6.0,110.0,49.0,3.0,0.0,9.0,9.0,12.7,10.2,264.0,28.0,0.0,0.0,0.0,0.0,0.0,0,8
2018,Kevin De Bruyne,52-7-5,5073.0,13.0,25.0,0.0,131.0,49.0,8.0,0.0,45.0,78.0,6.2,15.0,262.0,45.0,0.0,0.0,0.0,0.0,0.0,0,9
2018,Harry Kane,35-12-8,4526.0,51.0,5.0,6.0,238.0,97.0,5.0,0.0,9.0,19.0,31.7,4.8,158.0,19.0,0.0,0.0,0.0,0.0,0.0,0,10
2018,N'Golo Kanté,33-15-11,5110.0,1.0,2.0,0.0,32.0,5.0,4.0,0.0,135.0,146.0,1.0,3.1,112.0,8.0,0.0,0.0,0.0,0.0,0.0,0,11
2018,Neymar,33-5-3,3598.0,32.0,20.0,6.0,130.0,58.0,14.0,1.0,6.0,34.0,21.2,15.7,257.0,49.0,0.0,0.0,0.0,0.0,0.0,0,12
2018,Luis Suárez,42-13-5,5236.0,36.0,19.0,2.0,164.0,72.0,14.0,0.0,13.0,21.0,29.4,12.2,176.0,27.0,0.0,0.0,0.0,0.0,0.0,0,13
2018,Paul Pogba,29-8-10,3628.0,7.0,13.0,0.0,102.0,26.0,8.0,1.0,30.0,45.0,7.9,6.3,129.0,23.0,0.0,0.0,0.0,0.0,0.0,0,15
2019,Lionel Messi,38-12-6,4524.0,54.0,19.0,6.0,262.0,124.0,3.0,0.0,8.0,27.0,31.9,20.3,339.0,48.0,0.0,0.0,0.0,0.0,0.0,0,1
2019,Virgil van Dijk,43-8-8,5304.0,9.0,4.0,0.0,44.0,14.0,5.0,0.0,53.0,50.0,5.2,1.7,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2
2019,Cristiano Ronaldo,32-9-6,3944.0,31.0,10.0,6.0,235.0,81.0,4.0,1.0,10.0,13.0,27.1,7.8,187.0,18.0,0.0,0.0,0.0,0.0,0.0,0,3
2019,Sadio Mané,40-9-7,4758.0,27.0,4.0,0.0,115.0,51.0,4.0,0.0,20.0,55.0,23.2,6.5,170.0,22.0,0.0,0.0,0.0,0.0,0.0,0,4
2019,Mohamed Salah,44-8-7,4901.0,33.0,13.0,5.0,200.0,81.0,3.0,0.0,9.0,32.0,27.3,12.7,211.0,25.0,0.0,0.0,0.0,0.0,0.0,0,5
2019,Kylian Mbappé,41-8-8,4613.0,45.0,18.0,4.0,180.0,95.0,9.0,2.0,8.0,11.0,33.9,10.9,166.0,30.0,0.0,0.0,0.0,0.0,0.0,0,6
2019,Robert Lewandowski,38-9-8,4895.0,42.0,9.0,8.0,201.0,79.0,6.0,0.0,17.0,14.0,37.6,9.3,153.0,29.0,0.0,0.0,0.0,0.0,0.0,0,8
2019,Bernardo Silva,47-7-5,4702.0,14.0,15.0,0.0,88.0,35.0,3.0,0.0,38.0,67.0,9.0,8.4,173.0,20.0,0.0,0.0,0.0,0.0,0.0,0,9
2019,Riyad Mahrez,41-6-6,3262.0,15.0,13.0,0.0,103.0,41.0,1.0,0.0,14.0,23.0,6.8,6.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0,10
2019,Frenkie de Jong,40-8-9,4797.0,3.0,4.0,0.0,35.0,11.0,2.0,0.0,67.0,81.0,2.4,5.1,148.0,21.0,0.0,0.0,0.0,0.0,0.0,0,11
2019,Raheem Sterling,45-8-9,5071.0,31.0,15.0,0.0,127.0,59.0,6.0,0.0,27.0,42.0,17.0,13.1,202.0,34.0,0.0,0.0,0.0,0.0,0.0,0,12
2019,Eden Hazard,41-13-12,5071.0,27.0,21.0,7.0,131.0,55.0,3.0,0.0,19.0,18.0,12.8,13.2,277.0,39.0,0.0,0.0,0.0,0.0,0.0,0,13
2019,Kevin De Bruyne,31-2-5,2336.0,8.0,12.0,0.0,73.0,32.0,3.0,0.0,18.0,32.0,2.1,7.8,117.0,13.0,0.0,0.0,0.0,0.0,0.0,0,14
2019,Matthijs de Ligt,42-10-8,5385.0,8.0,1.0,0.0,68.0,21.0,4.0,0.0,55.0,50.0,4.3,1.1,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0,15
2021,Lionel Messi,35-11-11,5092.0,43.0,14.0,10.0,302.0,135.0,6.0,1.0,12.0,28.0,30.3,13.4,323.0,45.0,0.0,0.0,0.0,0.0,0.0,0,1
2021,Robert Lewandowski,30-10-8,3994.0,54.0,9.0,10.0,184.0,76.0,5.0,0.0,6.0,17.0,38.0,6.1,105.0,22.0,0.0,0.0,0.0,0.0,0.0,0,2
2021,Jorginho,34-13-8,4262.0,9.0,3.0,9.0,8.0,1.0,7.0,0.0,89.0,90.0,8.9,3.1,90.0,7.0,0.0,0.0,0.0,0.0,0.0,0,3
2021,Karim Benzema,33-13-8,4530.0,36.0,10.0,2.0,170.0,75.0,2.0,0.0,11.0,17.0,27.4,8.0,134.0,21.0,0.0,0.0,0.0,0.0,0.0,0,4
2021,N'Golo Kanté,34-17-8,4069.0,1.0,3.0,0.0,14.0,4.0,10.0,0.0,109.0,99.0,1.2,2.4,78.0,3.0,0.0,0.0,0.0,0.0,0.0,0,5
2021,Cristiano Ronaldo,38-12-9,5007.0,46.0,6.0,12.0,253.0,98.0,7.0,0.0,9.0,8.0,37.1,5.9,156.0,23.0,0.0,0.0,0.0,0.0,0.0,0,6
2021,Mohamed Salah,27-14-12,4379.0,33.0,6.0,7.0,153.0,66.0,0.0,0.0,6.0,24.0,24.4,7.1,155.0,18.0,0.0,0.0,0.0,0.0,0.0,0,7
2021,Kevin De Bruyne,37-6-8,3848.0,13.0,25.0,2.0,117.0,40.0,3.0,0.0,13.0,48.0,11.7,12.3,193.0,28.0,0.0,0.0,0.0,0.0,0.0,0,8
2021,Kylian Mbappé,44-10-9,4964.0,48.0,17.0,10.0,172.0,81.0,8.0,0.0,5.0,6.0,31.4,10.7,175.0,36.0,0.0,0.0,0.0,0.0,0.0,0,9
2021,Erling Haaland,31-4-16,4398.0,48.0,11.0,3.0,153.0,86.0,5.0,0.0,9.0,8.0,29.5,5.7,91.0,25.0,0.0,0.0,0.0,0.0,0.0,0,11
2021,Romelu Lukaku,40-12-6,4769.0,42.0,12.0,10.0,146.0,68.0,7.0,0.0,3.0,13.0,27.6,7.9,151.0,30.0,0.0,0.0,0.0,0.0,0.0,0,12
2021,Giorgio Chiellini,21-5-6,2273.0,0.0,2.0,0.0,9.0,1.0,6.0,0.0,46.0,13.0,1.0,0.7,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0,12
2021,Leonardo Bonucci,33-9-6,3693.0,2.0,0.0,0.0,25.0,3.0,7.0,1.0,60.0,25.0,2.7,0.7,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0,14
2021,Raheem Sterling,43-8-7,4441.0,19.0,10.0,1.0,123.0,54.0,6.0,0.0,24.0,31.0,15.5,8.1,132.0,18.0,0.0,0.0,0.0,0.0,0.0,0,15
2022,Karim Benzema,39-9-8,4650.0,50.0,15.0,11.0,192.0,83.0,2.0,0.0,7.0,14.0,32.2,10.5,176.0,29.0,0.0,0.0,0.0,0.0,0.0,0,1
2022,Sadio Mané,47-15-5,5341.0,33.0,7.0,5.0,137.0,57.0,10.0,0.0,10.0,42.0,21.7,7.2,153.0,17.0,0.0,0.0,0.0,0.0,0.0,0,2
2022,Kevin De Bruyne,33-10-10,3944.0,21.0,17.0,1.0,133.0,52.0,4.0,0.0,16.0,39.0,7.5,13.9,201.0,20.0,0.0,0.0,0.0,0.0,0.0,0,3
2022,Robert Lewandowski,39-8-9,4805.0,57.0,10.0,9.0,225.0,111.0,4.0,0.0,10.0,14.0,43.4,6.4,137.0,26.0,0.0,0.0,0.0,0.0,0.0,0,4
2022,Mohamed Salah,44-16-6,5449.0,33.0,18.0,6.0,200.0,78.0,1.0,0.0,12.0,24.0,31.6,12.0,192.0,31.0,0.0,0.0,0.0,0.0,0.0,0,5
2022,Kylian Mbappé,36-12-7,4630.0,49.0,26.0,7.0,204.0,93.0,12.0,0.0,7.0,12.0,28.8,14.3,210.0,50.0,0.0,0.0,0.0,0.0,0.0,0,6
2022,Vinícius Júnior,45-9-9,4773.0,23.0,16.0,0.0,117.0,57.0,10.0,0.0,11.0,67.0,16.4,11.6,244.0,38.0,0.0,0.0,0.0,0.0,0.0,0,8
2022,Luka Modrić,38-7-10,4065.0,7.0,14.0,3.0,56.0,24.0,6.0,0.0,48.0,33.0,3.8,7.2,116.0,17.0,0.0,0.0,0.0,0.0,0.0,0,9
2022,Erling Haaland,26-4-9,3094.0,42.0,10.0,11.0,133.0,67.0,3.0,0.0,3.0,2.0,21.2,5.9,67.0,16.0,0.0,0.0,0.0,0.0,0.0,0,10
2022,Son Heung-min,33-9-14,4530.0,30.0,8.0,1.0,96.0,56.0,3.0,0.0,14.0,16.0,16.7,8.2,146.0,16.0,0.0,0.0,0.0,0.0,0.0,0,11
2022,Riyad Mahrez,37-10-11,3881.0,29.0,11.0,8.0,124.0,47.0,1.0,0.0,14.0,30.0,16.9,5.8,125.0,17.0,0.0,0.0,0.0,0.0,0.0,0,12
2022,Sébastien Haller,34-9-7,4138.0,35.0,9.0,4.0,125.0,56.0,5.0,0.0,3.0,22.0,31.1,7.7,97.0,16.0,0.0,0.0,0.0,0.0,0.0,0,13
2022,Fabinho,44-11-4,4256.0,8.0,1.0,3.0,34.0,10.0,11.0,0.0,70.0,77.0,4.2,2.4,73.0,7.0,0.0,0.0,0.0,0.0,0.0,0,14
2022,Rafael Leão,32-11-8,3446.0,14.0,14.0,0.0,111.0,46.0,6.0,0.0,14.0,23.0,8.8,7.3,117.0,20.0,0.0,0.0,0.0,0.0,0.0,0,14
2023,Lionel Messi,39-6-9,4805.0,38.0,25.0,5.0,187.0,79.0,1.0,0.0,5.0,35.0,24.7,18.1,282.0,47.0,0.0,0.0,0.0,0.0,0.0,0,1
2023,Erling Haaland,42-10-9,4784.0,61.0,11.0,12.0,196.0,103.0,6.0,0.0,6.0,4.0,39.0,6.1,92.0,19.0,0.0,0.0,0.0,0.0,0.0,0,2
2023,Kylian Mbappé,39-8-12,4859.0,55.0,12.0,8.0,238.0,119.0,6.0,0.0,7.0,10.0,35.1,9.8,217.0,42.0,0.0,0.0,0.0,0.0,0.0,0,3
2023,Kevin De Bruyne,40-10-10,4565.0,13.0,31.0,0.0,117.0,42.0,2.0,0.0,19.0,38.0,7.1,18.1,229.0,38.0,0.0,0.0,0.0,0.0,0.0,0,4
2023,Rodri,45-14-8,5485.0,4.0,8.0,0.0,88.0,21.0,11.0,0.0,62.0,96.0,5.5,4.8,120.0,12.0,0.0,0.0,0.0,0.0,0.0,0,5
2023,Vinícius Júnior,39-10-13,5239.0,22.0,22.0,1.0,138.0,64.0,16.0,1.0,8.0,43.0,18.0,12.8,230.0,33.0,0.0,0.0,0.0,0.0,0.0,0,6
2023,Julián Álvarez,47-9-8,3463.0,24.0,4.0,2.0,97.0,47.0,3.0,0.0,4.0,37.0,12.4,2.9,87.0,13.0,0.0,0.0,0.0,0.0,0.0,0,7
2023,Victor Osimhen,29-8-5,3266.0,33.0,4.0,2.0,150.0,61.0,5.0,0.0,7.0,15.0,26.3,3.3,91.0,10.0,0.0,0.0,0.0,0.0,0.0,0,8
2023,Bernardo Silva,51-11-9,4672.0,10.0,10.0,0.0,45.0,19.0,12.0,0.0,34.0,65.0,3.5,5.0,126.0,17.0,0.0,0.0,0.0,0.0,0.0,0,9
2023,Luka Modrić,42-14-12,4504.0,9.0,8.0,4.0,57.0,18.0,8.0,0.0,43.0,39.0,5.9,6.3,130.0,11.0,0.0,0.0,0.0,0.0,0.0,0,10
2023,Mohamed Salah,31-11-14,4724.0,34.0,20.0,5.0,151.0,61.0,2.0,0.0,9.0,24.0,25.6,9.7,163.0,28.0,0.0,0.0,0.0,0.0,0.0,0,11
2023,Robert Lewandowski,33-8-18,5051.0,37.0,11.0,2.0,205.0,85.0,5.0,1.0,6.0,26.0,31.3,7.5,120.0,20.0,0.0,0.0,0.0,0.0,0.0,0,12
2023,İlkay Gündoğan,39-15-8,4546.0,14.0,6.0,3.0,91.0,36.0,5.0,0.0,38.0,45.0,10.3,5.1,131.0,21.0,0.0,0.0,0.0,0.0,0.0,0,14
2024,Rodri,45-12-1,5038.0,12.0,14.0,2.0,97.0,33.0,14.0,1.0,35.0,89.0,5.2,5.0,216.0,31.0,0.0,0.0,0.0,0.0,0.0,0,1
2024,Vinícius Júnior,32-13-3,3679.0,26.0,11.0,3.0,126.0,58.0,12.0,0.0,4.0,30.0,18.3,8.2,126.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2
2024,Jude Bellingham,34-14-3,4386.0,27.0,15.0,1.0,100.0,50.0,12.0,1.0,36.0,70.0,14.6,8.2,157.0,22.0,0.0,0.0,0.0,0.0,0.0,0,3
2024,Dani Carvajal,41-10-1,4193.0,7.0,8.0,0.0,34.0,15.0,12.0,1.0,41.0,74.0,2.9,4.2,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0,4
2024,Erling Haaland,35-11-7,4347.0,45.0,6.0,9.0,179.0,82.0,1.0,0.0,2.0,11.0,36.2,5.4,77.0,13.0,0.0,0.0,0.0,0.0,0.0,0,5
2024,Kylian Mbappé,37-14-8,4717.0,52.0,18.0,13.0,232.0,110.0,8.0,0.0,10.0,6.0,31.0,10.2,166.0,21.0,0.0,0.0,0.0,0.0,0.0,0,6
2024,Lautaro Martínez,45-7-5,4045.0,34.0,4.0,4.0,163.0,67.0,9.0,0.0,26.0,29.0,25.6,4.2,116.0,19.0,0.0,0.0,0.0,0.0,0.0,0,7
2024,Lamine Yamal,41-9-11,3609.0,9.0,12.0,0.0,103.0,33.0,6.0,0.0,29.0,75.0,8.4,9.9,158.0,23.0,0.0,0.0,0.0,0.0,0.0,0,8
2024,Toni Kroos,41-12-2,3789.0,1.0,12.0,0.0,45.0,19.0,6.0,0.0,36.0,79.0,2.1,7.5,179.0,17.0,0.0,0.0,0.0,0.0,0.0,0,9
2024,Harry Kane,35-10-11,4759.0,51.0,13.0,9.0,192.0,81.0,4.0,0.0,10.0,24.0,39.2,8.0,120.0,18.0,0.0,0.0,0.0,0.0,0.0,0,10
2024,Phil Foden,41-16-7,5102.0,27.0,13.0,0.0,164.0,69.0,4.0,0.0,20.0,35.0,13.9,11.0,194.0,31.0,0.0,0.0,0.0,0.0,0.0,0,11
2024,Florian Wirtz,47-12-4,4268.0,20.0,21.0,2.0,107.0,51.0,7.0,0.0,15.0,35.0,11.9,10.9,233.0,29.0,0.0,0.0,0.0,0.0,0.0,0,12
2024,Dani Olmo,19-5-6,1994.0,11.0,6.0,1.0,74.0,23.0,1.0,0.0,14.0,32.0,5.1,6.6,83.0,11.0,0.0,0.0,0.0,0.0,0.0,0,13
2024,Ademola Lookman,28-14-17,3758.0,22.0,12.0,0.0,108.0,39.0,6.0,0.0,13.0,28.0,11.9,6.3,132.0,17.0,0.0,0.0,0.0,0.0,0.0,0,14
2024,Nico Williams,29-10-7,3331.0,10.0,21.0,0.0,87.0,28.0,7.0,1.0,3.0,32.0,6.8,6.6,137.0,26.0,0.0,0.0,0.0,0.0,0.0,0,15
2018,Thibaut Courtois,33-13-11,5160.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,158.0,57.0,111.0,70.9,25.0,1,14
2019,Alisson,45-10-6,5520.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,161.0,37.0,127.0,77.6,35.0,1,7
2021,Gianluigi Donnarumma,40-15-10,5818.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,185.0,55.0,130.0,72.3,25.0,1,10
2022,Thibaut Courtois,40-7-11,5310.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,216.0,51.0,165.0,77.3,23.0,1,7
2023,Yassine Bounou,15-14-19,4206.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,171.0,65.0,108.0,62.9,13.0,1,13
2023,Emiliano Martínez,28-9-13,4448.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.3,5.0,0.0,148.0,47.0,105.0,71.7,20.0,1,15
