Year,Player,Min,Gls,Ast,PK,Sh,SoT,CrdY,CrdR,Int,Tkl,xG,xAG,SCA,GCA,SoTA,GA,Saves,Save%,CS,is_goalkeeper,Rank,Wins,Draws,Losses,Player_ID
1998,Zinedine Zidane,3640.0,10.0,1.0,0.0,0.0,50.02255639097744,5.0,1.0,0.0,0.0,0.2472527472527472,0.0247252747252747,1.2368214492274645,1.0,0.0,0.0,0.0,0.0,0.0,0,1,28.0,11.0,6.0,0
1998,Davor Šuker,2433.0,17.0,0.0,6.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.6288532675709002,0.0,1.8504028258068104,0.0,0.0,0.0,0.0,0.0,0.0,0,2,22.0,11.0,7.0,1
1998,Ronaldo,4212.0,34.0,1.0,7.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.7264957264957266,0.0213675213675213,1.068858042542253,1.0,0.0,0.0,0.0,0.0,0.0,0,3,31.0,7.0,9.0,2
1998,Michael Owen,3524.0,21.0,10.0,2.0,0.0,50.02255639097744,5.0,1.0,0.0,0.0,0.536322360953462,0.2553916004540295,1.277534073549367,10.0,0.0,0.0,0.0,0.0,0.0,0,4,20.0,14.0,10.0,3
1998,Rivaldo,3753.0,20.0,1.0,2.0,0.0,50.02255639097744,8.0,0.0,0.0,0.0,0.4796163069544364,0.0239808153477218,1.199581688033032,1.0,0.0,0.0,0.0,0.0,0.0,0,5,25.0,7.0,12.0,4
1998,Gabriel Batistuta,3127.0,26.0,0.0,2.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.7483210745123121,0.0,1.4397281980134218,0.0,0.0,0.0,0.0,0.0,0.0,0,6,17.0,11.0,7.0,5
1998,Lilian Thuram,3853.0,0.0,0.0,0.0,0.0,50.02255639097744,7.0,1.0,0.0,0.0,0.0,0.0,1.1684479821406617,0.0,0.0,0.0,0.0,0.0,0.0,0,7,21.0,14.0,8.0,6
1998,Edgar Davids,2385.0,2.0,0.0,0.0,0.0,50.02255639097744,11.0,0.0,0.0,0.0,0.0754716981132075,0.0,1.887643637395376,0.0,0.0,0.0,0.0,0.0,0.0,0,8,16.0,10.0,6.0,7
1998,Dennis Bergkamp,2864.0,19.0,13.0,0.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.5970670391061452,0.4085195530726257,1.571937875414794,13.0,0.0,0.0,0.0,0.0,0.0,0,8,20.0,11.0,2.0,8
1998,Marcel Desailly,3319.0,0.0,0.0,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.0,0.0,1.3564417219608225,0.0,0.0,0.0,0.0,0.0,0.0,0,10,15.0,11.0,11.0,9
1998,Frank de Boer,1021.0,2.0,1.0,0.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.1762977473065622,0.0881488736532811,4.4094320031224,1.0,0.0,0.0,0.0,0.0,0.0,0,11,5.0,4.0,3.0,10
1998,Emmanuel Petit,3104.0,3.0,7.0,0.0,0.0,50.02255639097744,5.0,1.0,0.0,0.0,0.0869845360824742,0.2029639175257731,1.4503962871095262,7.0,0.0,0.0,0.0,0.0,0.0,0,12,22.0,10.0,5.0,11
1998,Roberto Carlos,4297.0,6.0,0.0,0.0,0.0,50.02255639097744,11.0,0.0,0.0,0.0,0.1256690714451943,0.0,1.047714702161501,0.0,0.0,0.0,0.0,0.0,0.0,0,13,25.0,13.0,10.0,12
1998,Laurent Blanc,3090.0,12.0,0.0,3.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.3495145631067961,0.0,1.456967661873129,0.0,0.0,0.0,0.0,0.0,0.0,0,14,18.0,8.0,8.0,13
1999,Rivaldo,4072.0,29.0,1.0,6.0,0.0,50.02255639097744,8.0,0.0,0.0,0.0,0.6409626719056974,0.0221021611001964,1.1056065999970457,1.0,0.0,0.0,0.0,0.0,0.0,0,1,27.0,10.0,9.0,4
1999,David Beckham,3949.0,8.0,11.0,0.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.1823246391491516,0.2506963788300835,1.1400430679128817,11.0,0.0,0.0,0.0,0.0,0.0,0,2,23.0,20.0,3.0,14
1999,Andriy Shevchenko,1268.0,10.0,7.712062256809339,0.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.7097791798107255,0.5473861223287385,3.550496904722374,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,3,7.0,4.0,3.0,15
1999,Gabriel Batistuta,2877.0,22.0,0.0,0.0,0.0,50.02255639097744,4.0,1.0,0.0,0.0,0.6882168925964547,0.0,1.5648349235967918,0.0,0.0,0.0,0.0,0.0,0.0,0,4,17.0,6.0,10.0,5
1999,Luís Figo,3526.0,8.0,7.712062256809339,0.0,0.0,50.02255639097744,16.0,2.0,0.0,0.0,0.2041973908111174,0.1968478738266705,1.2768094370924474,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,24.0,9.0,7.0,16
1999,Roy Keane,3956.0,5.0,0.0,0.0,0.0,50.02255639097744,11.0,0.0,0.0,0.0,0.1137512639029322,0.0,1.1380258026258772,0.0,0.0,0.0,0.0,0.0,0.0,0,6,25.0,19.0,3.0,17
1999,Christian Vieri,2002.0,12.0,0.0,0.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.5394605394605395,0.0,2.248766271322662,0.0,0.0,0.0,0.0,0.0,0.0,0,7,14.0,7.0,2.0,18
1999,Juan Sebastián Verón,3015.0,1.0,1.0,0.0,0.0,50.02255639097744,9.0,1.0,0.0,0.0,0.0298507462686567,0.0298507462686567,1.4932106385366402,1.0,0.0,0.0,0.0,0.0,0.0,0,8,18.0,10.0,9.0,19
1999,Raúl,3922.0,28.0,7.712062256809339,4.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.6425293217746048,0.1769723618339725,1.1478914011188093,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9,25.0,6.0,14.0,20
1999,Lothar Matthäus,3036.0,2.0,0.0,0.0,0.0,50.02255639097744,10.0,0.0,0.0,0.0,0.0592885375494071,0.0,1.4828821064519009,0.0,0.0,0.0,0.0,0.0,0.0,0,10,24.0,8.0,6.0,21
1999,Dwight Yorke,3795.0,26.0,11.0,0.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.616600790513834,0.2608695652173913,1.1863056851615204,11.0,0.0,0.0,0.0,0.0,0.0,0,11,25.0,17.0,2.0,22
1999,Jaap Stam,3992.0,1.0,1.0,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.0225450901803607,0.0225450901803607,1.127763044886766,1.0,0.0,0.0,0.0,0.0,0.0,0,12,25.0,18.0,3.0,23
1999,Siniša Mihajlović,2644.0,8.0,7.712062256809339,1.0,0.0,50.02255639097744,9.0,1.0,0.0,0.0,0.2723146747352496,0.2625134656251288,1.702734521629338,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,13,19.0,8.0,3.0,24
1999,Zlatko Zahovič,509.0,7.0,7.712062256809339,0.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,1.237721021611002,1.3636259393179575,8.844852799976366,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,2.0,1.0,3.0,25
1999,Pavel Nedvěd,1594.0,1.0,7.712062256809339,0.0,0.0,50.02255639097744,4.0,1.0,0.0,0.0,0.0564617314930991,0.4354363884020329,2.824360147545778,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,15,11.0,7.0,3.0,26
2000,Luís Figo,4216.0,15.0,7.712062256809339,1.0,0.0,50.02255639097744,17.0,1.0,0.0,0.0,0.3202087286527514,0.1646313100362525,1.067843945727697,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1,29.0,9.0,11.0,16
2000,Zinedine Zidane,3305.0,6.0,7.712062256809339,1.0,0.0,50.02255639097744,5.0,1.0,0.0,0.0,0.1633888048411497,0.210010772500103,1.3621876173034704,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,2,26.0,8.0,6.0,0
2000,Andriy Shevchenko,3131.0,25.0,7.712062256809339,8.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.7186202491216863,0.2216817640092112,1.4378888774155123,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,3,16.0,16.0,6.0,15
2000,Thierry Henry,3258.0,28.0,8.0,2.0,0.0,50.02255639097744,7.0,1.0,0.0,0.0,0.7734806629834254,0.2209944751381215,1.3818385743363937,8.0,0.0,0.0,0.0,0.0,0.0,0,4,27.0,11.0,9.0,27
2000,Alessandro Nesta,3582.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.0,0.1937704084625462,1.2568481505270714,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,27.0,11.0,4.0,28
2000,Rivaldo,3714.0,22.0,7.712062256809339,3.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.5331179321486268,0.186883576497803,1.2121782647248167,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6,26.0,6.0,13.0,4
2000,Gabriel Batistuta,3470.0,29.0,7.712062256809339,0.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.7521613832853025,0.2000246694849684,1.297415007258781,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,16.0,14.0,11.0,5
2000,Gaizka Mendieta,4279.0,20.0,7.712062256809339,11.0,0.0,50.02255639097744,7.0,1.0,0.0,0.0,0.4206590324842252,0.1622074323703763,1.0521220086908083,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,8,27.0,11.0,15.0,29
2000,Raúl,4595.0,28.0,7.712062256809339,3.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.5484221980413493,0.1510523619396823,0.9797671545566856,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9,24.0,16.0,13.0,20
2000,Paolo Maldini,3340.0,1.0,7.712062256809339,0.0,0.0,50.02255639097744,9.0,0.0,0.0,0.0,0.0269461077844311,0.2078100608122277,1.347913196164063,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,10,18.0,13.0,7.0,30
2000,David Beckham,3949.0,8.0,15.0,0.0,0.0,50.02255639097744,12.0,0.0,0.0,0.0,0.1823246391491516,0.3418586984046594,1.1400430679128817,15.0,0.0,0.0,0.0,0.0,0.0,0,10,30.0,8.0,8.0,14
2000,Zlatko Zahovič,789.0,5.0,7.712062256809339,0.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.5703422053231939,0.8797029190276812,5.705995025586781,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,12,2.0,3.0,4.0,25
2000,Francesco Totti,2980.0,10.0,7.712062256809339,5.0,0.0,50.02255639097744,9.0,2.0,0.0,0.0,0.3020134228187919,0.2329146319170605,1.5107483473785133,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,17.0,11.0,8.0,31
2001,Michael Owen,2555.0,20.0,3.0,0.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.7045009784735812,0.1056751467710371,1.762046996159675,3.0,0.0,0.0,0.0,0.0,0.0,0,1,21.0,10.0,8.0,3
2001,Raúl,4106.0,31.0,7.712062256809339,0.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.6794934242571846,0.1690417932569022,1.0964515526517218,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,2,29.0,10.0,9.0,20
2001,David Beckham,3633.0,9.0,12.0,1.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.2229562345169281,0.2972749793559042,1.2392045348714478,12.0,0.0,0.0,0.0,0.0,0.0,0,4,24.0,12.0,7.0,14
2001,Francesco Totti,2869.0,15.0,7.712062256809339,4.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.4705472289996514,0.2419259683209621,1.5691983531502158,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,21.0,9.0,4.0,31
2001,Luís Figo,4156.0,14.0,7.712062256809339,4.0,0.0,50.02255639097744,16.0,0.0,0.0,0.0,0.3031761308950914,0.167008085445823,1.0832603645784336,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6,31.0,9.0,8.0,16
2001,Rivaldo,4112.0,34.0,7.712062256809339,7.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.7441634241245136,0.1687951369437841,1.0948516719815102,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,22.0,15.0,11.0,4
2001,Andriy Shevchenko,4224.0,33.0,7.712062256809339,8.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.703125,0.1643195083126989,1.0658215140123035,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,8,18.0,19.0,11.0,15
2001,Thierry Henry,3896.0,21.0,9.0,1.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.4851129363449692,0.2079055441478439,1.1555518673480416,9.0,0.0,0.0,0.0,0.0,0.0,0,9,27.0,13.0,10.0,27
2001,Zinedine Zidane,3150.0,6.0,7.712062256809339,1.0,0.0,50.02255639097744,2.0,2.0,0.0,0.0,0.1714285714285714,0.2203446359088382,1.4292158968850697,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9,22.0,12.0,4.0,0
2001,Bixente Lizarazu,2363.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,10.0,1.0,0.0,0.0,0.0,0.2937306826546088,1.9052179751112863,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11,22.0,5.0,3.0,32
2001,David Trezeguet,1833.0,16.0,7.712062256809339,0.0,0.0,50.02255639097744,1.0,1.0,0.0,0.0,0.7855973813420621,0.3786609946060232,2.45609933179922,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,12,18.0,10.0,3.0,33
2001,Stefan Effenberg,2638.0,5.0,7.712062256809339,2.0,0.0,50.02255639097744,13.0,1.0,0.0,0.0,0.1705837755875663,0.2631105394665809,1.7066073067429754,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,13,17.0,8.0,5.0,34
2001,Henrik Larsson,482.0,4.0,7.712062256809339,1.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.7468879668049793,1.4400116247154364,9.34031135931114,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,2.0,1.0,2.0,35
2001,Alessandro Nesta,3379.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.0,0.205411542797526,1.3323557487978603,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,21.0,7.0,10.0,28
2002,Ronaldo,1360.0,15.0,7.712062256809339,0.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.9926470588235294,0.5103570611123827,3.31031623175586,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1,17.0,2.0,3.0,2
2002,Roberto Carlos,4368.0,6.0,7.712062256809339,0.0,0.0,50.02255639097744,9.0,0.0,0.0,0.0,0.1236263736263736,0.1589023816650275,1.0306845410228869,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,2,32.0,10.0,8.0,12
2002,Zinedine Zidane,3489.0,10.0,7.712062256809339,0.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.2579535683576956,0.1989353978540672,1.2903496919426682,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,4,23.0,9.0,9.0,0
2002,Michael Ballack,4454.0,26.0,7.712062256809339,3.0,0.0,50.02255639097744,19.0,1.0,0.0,0.0,0.5253704535249214,0.1558342171335519,1.0107835822155298,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,32.0,8.0,11.0,36
2002,Thierry Henry,3865.0,31.0,5.0,6.0,0.0,50.02255639097744,6.0,1.0,0.0,0.0,0.721862871927555,0.1164294954721863,1.164820200566098,5.0,0.0,0.0,0.0,0.0,0.0,0,6,27.0,10.0,9.0,27
2002,Raúl,4506.0,23.0,7.712062256809339,0.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.459387483355526,0.1540358639842078,0.9991189691939568,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,30.0,12.0,9.0,20
2003,Rivaldo,2251.0,7.0,7.712062256809339,1.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.2798756108396268,0.3083454478511064,2.00001336081207,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,8,21.0,6.0,8.0,4
2002,Yıldıray Baştürk,4367.0,4.0,7.712062256809339,0.0,0.0,50.02255639097744,13.0,0.0,0.0,0.0,0.082436455232425,0.1589387687457844,1.0309205576340668,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9,32.0,11.0,13.0,37
2002,Alessandro Del Piero,3567.0,21.0,7.712062256809339,4.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.5298570227081582,0.1945852545872835,1.262133466551155,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,10,24.0,15.0,6.0,38
2002,Hasan Şaş,1903.0,3.0,7.712062256809339,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.1418812401471361,0.3647323190293434,2.365754112027309,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11,9.0,7.0,5.0,39
2002,Ronaldinho,2740.0,13.0,7.712062256809339,4.0,0.0,50.02255639097744,9.0,1.0,0.0,0.0,0.4270072992700729,0.2533159135448323,1.6430766697766312,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,12,19.0,15.0,5.0,40
2002,Michael Owen,3453.0,26.0,1.0,1.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.6776715899218071,0.0260642919200695,1.3038025123625745,1.0,0.0,0.0,0.0,0.0,0.0,0,13,23.0,14.0,7.0,3
2002,Ruud van Nistelrooy,3755.0,33.0,4.0,7.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.7909454061251664,0.0958721704394141,1.1989427630327485,4.0,0.0,0.0,0.0,0.0,0.0,0,13,28.0,9.0,9.0,41
2002,Bernd Schneider,4791.0,8.0,7.712062256809339,0.0,0.0,50.02255639097744,8.0,0.0,0.0,0.0,0.1502817783343769,0.144872803822342,0.939684841408468,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,15,33.0,11.0,12.0,42
2003,Pavel Nedvěd,3645.0,14.0,7.712062256809339,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.345679012345679,0.1904212902915886,1.2351248491599367,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1,26.0,10.0,8.0,26
2003,Thierry Henry,4696.0,35.0,20.0,4.0,0.0,50.02255639097744,9.0,0.0,0.0,0.0,0.6707836456558773,0.383304940374787,0.9586946497419016,20.0,0.0,0.0,0.0,0.0,0.0,0,2,32.0,13.0,9.0,27
2003,Paolo Maldini,4183.0,2.0,7.712062256809339,0.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.0430313172364331,0.1659300987599427,1.0762682465187592,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,3,26.0,10.0,12.0,30
2003,Andriy Shevchenko,2537.0,9.0,7.712062256809339,0.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.3192747339377217,0.2735851805726608,1.7745487091793335,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,4,15.0,9.0,11.0,15
2003,Zinedine Zidane,3872.0,12.0,7.712062256809339,0.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.2789256198347107,0.1792576454320352,1.162714378922513,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,25.0,14.0,8.0,0
2003,Ruud van Nistelrooy,3755.0,39.0,4.0,6.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.9347536617842876,0.0958721704394141,1.1989427630327485,4.0,0.0,0.0,0.0,0.0,0.0,0,6,32.0,6.0,7.0,41
2003,Raúl,3736.0,25.0,7.712062256809339,0.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.6022483940042827,0.1857830843449787,1.2050401700181932,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,25.0,13.0,5.0,20
2003,Roberto Carlos,4622.0,6.0,7.712062256809339,0.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.1168325400259627,0.1501699703835656,0.974043720291642,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,8,27.0,17.0,8.0,12
2003,David Beckham,3412.0,9.0,8.0,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.2373974208675263,0.2110199296600234,1.319469541379827,8.0,0.0,0.0,0.0,0.0,0.0,0,10,31.0,7.0,6.0,14
2003,Ronaldo,3164.0,29.0,7.712062256809339,0.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.8249051833122629,0.2193696596437548,1.4228919327395608,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11,23.0,12.0,7.0,2
2003,Henrik Larsson,1065.0,12.0,7.712062256809339,1.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,1.0140845070422535,0.6517235709979723,4.227258286561474,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,12,7.0,2.0,3.0,35
2003,Alessandro Del Piero,2966.0,21.0,7.712062256809339,7.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.6372218476062036,0.2340140266732435,1.5178793240687694,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,13,19.0,12.0,6.0,38
2003,Roy Makaay,4126.0,38.0,7.712062256809339,3.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.8288899660688318,0.1682223953254581,1.0911367123577242,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,15,27.0,7.0,15.0,43
2004,Andriy Shevchenko,3444.0,28.0,7.712062256809339,1.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.7317073170731708,0.2015347279654008,1.3072096617851248,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1,30.0,8.0,3.0,15
2004,Deco,3676.0,4.0,7.712062256809339,0.0,0.0,50.02255639097744,17.0,1.0,0.0,0.0,0.0979325353645266,0.1888154524246029,1.2247089431958569,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,2,29.0,12.0,3.0,44
2004,Ronaldinho,3200.0,18.0,7.712062256809339,2.0,0.0,50.02255639097744,12.0,1.0,0.0,0.0,0.50625,0.2169017509727626,1.4068843984962407,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,3,24.0,9.0,6.0,40
