Year,Player,Min,Gls,Ast,PK,Sh,SoT,CrdY,CrdR,Int,Tkl,xG,xAG,SCA,GCA,SoTA,GA,Saves,Save%,CS,is_goalkeeper,Rank,Wins,Draws,Losses,Player_ID
2004,Thierry Henry,4578.0,37.0,6.0,7.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.727391874180865,0.1179554390563564,0.983405433636516,6.0,0.0,0.0,0.0,0.0,0.0,0,4,33.0,14.0,4.0,27
2004,Theodoros Zagorakis,1065.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.0,0.6517235709979723,4.227258286561474,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,3.0,3.0,6.0,45
2004,Adriano,2028.0,18.0,7.712062256809339,2.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.7988165680473372,0.3422512835862132,2.219935934510833,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6,13.0,8.0,6.0,46
2004,Pavel Nedvěd,3244.0,8.0,7.712062256809339,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.2219482120838471,0.2139598036722689,1.3878021193551078,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,25.0,6.0,8.0,26
2004,Wayne Rooney,2694.0,13.0,4.0,0.0,0.0,50.02255639097744,12.0,0.0,0.0,0.0,0.4342984409799554,0.1336302895322939,1.6711321734179547,4.0,0.0,0.0,0.0,0.0,0.0,0,8,10.0,12.0,16.0,47
2004,Ricardo Carvalho,4124.0,3.0,7.712062256809339,0.0,0.0,50.02255639097744,14.0,0.0,0.0,0.0,0.065470417070805,0.1683039774764404,1.091665876621719,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9,32.0,12.0,2.0,48
2004,Ruud van Nistelrooy,3805.0,28.0,2.0,3.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.6622864651773982,0.0473061760840998,1.1831879304041972,2.0,0.0,0.0,0.0,0.0,0.0,0,9,25.0,9.0,10.0,41
2004,Angelos Charisteas,1205.0,6.0,7.712062256809339,0.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.4481327800829875,0.5760046498861746,3.736124543724456,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11,18.0,6.0,4.0,49
2004,Cristiano Ronaldo,2175.0,6.0,4.0,0.0,0.0,50.02255639097744,6.0,1.0,0.0,0.0,0.2482758620689654,0.1655172413793103,2.069898885143894,4.0,0.0,0.0,0.0,0.0,0.0,0,12,23.0,5.0,11.0,50
2004,Milan Baroš,1117.0,7.0,3.0,0.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.5640107430617726,0.2417188898836168,4.03046559998923,3.0,0.0,0.0,0.0,0.0,0.0,0,12,10.0,6.0,5.0,51
2004,Zlatan Ibrahimović,2369.0,17.0,7.712062256809339,1.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.6458421274799493,0.2929867467762095,1.900392602443212,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,20.0,9.0,5.0,52
2004,Samuel Eto'o,3287.0,21.0,7.712062256809339,6.0,0.0,50.02255639097744,4.0,1.0,0.0,0.0,0.574992394280499,0.2111608162801461,1.3696471174894949,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,15,17.0,5.0,17.0,53
2005,Ronaldinho,4096.0,16.0,7.712062256809339,6.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.3515625,0.1694544929474708,1.099128436325188,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1,30.0,10.0,7.0,40
2005,Frank Lampard,5003.0,20.0,18.0,3.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.3597841295222866,0.3238057165700579,0.8998660953803657,18.0,0.0,0.0,0.0,0.0,0.0,0,2,40.0,11.0,5.0,54
2005,Steven Gerrard,3713.0,13.0,4.0,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.315109076218691,0.0969566388365203,1.212504733419868,4.0,0.0,0.0,0.0,0.0,0.0,0,3,21.0,9.0,14.0,55
2005,Thierry Henry,3878.0,31.0,14.0,1.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.7194430118617844,0.3249097472924188,1.1609154397080892,14.0,0.0,0.0,0.0,0.0,0.0,0,4,26.0,13.0,5.0,27
2005,Andriy Shevchenko,3777.0,28.0,7.712062256809339,1.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.6671961874503575,0.1837663762543925,1.1919592468064522,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,28.0,11.0,7.0,15
2005,Paolo Maldini,4069.0,1.0,7.712062256809339,0.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.0221184566232489,0.1705789145030328,1.1064217437178594,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6,31.0,8.0,7.0,30
2005,Adriano,3394.0,31.0,7.712062256809339,3.0,0.0,50.02255639097744,3.0,1.0,0.0,0.0,0.8220388921626399,0.2045037133508663,1.3264673173800736,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,21.0,20.0,3.0,46
2005,Zlatan Ibrahimović,4202.0,24.0,7.712062256809339,1.0,0.0,50.02255639097744,8.0,0.0,0.0,0.0,0.5140409328891005,0.1651798198745455,1.0714017313631532,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,8,34.0,11.0,7.0,52
2005,Kaká,4379.0,10.0,7.712062256809339,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.2055263758849052,0.1585032206240786,1.0280954727535898,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9,35.0,11.0,8.0,56
2005,Samuel Eto'o,3710.0,29.0,7.712062256809339,4.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.7035040431266847,0.1870850682244853,1.2134851954684551,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,10,28.0,10.0,6.0,53
2005,John Terry,4590.0,7.0,1.0,0.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.1372549019607843,0.0196078431372549,0.9808344390387732,1.0,0.0,0.0,0.0,0.0,0.0,0,11,37.0,9.0,5.0,57
2005,Claude Makélélé,4228.0,1.0,2.0,0.0,0.0,50.02255639097744,8.0,0.0,0.0,0.0,0.021286660359508,0.042573320719016,1.0648131682090751,2.0,0.0,0.0,0.0,0.0,0.0,0,13,34.0,9.0,4.0,58
2005,Juan Román Riquelme,4228.0,20.0,7.712062256809339,11.0,0.0,50.02255639097744,8.0,1.0,0.0,0.0,0.4257332071901608,0.1641640499320814,1.0648131682090751,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,24.0,15.0,10.0,59
2006,Fabio Cannavaro,4731.0,4.0,7.712062256809339,0.0,0.0,50.02255639097744,7.0,1.0,0.0,0.0,0.0760938490805326,0.1467101253673304,0.951602214159368,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1,37.0,12.0,4.0,60
2006,Thierry Henry,4099.0,35.0,8.0,3.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.768480117101732,0.1756525981946816,1.0983239998018954,8.0,0.0,0.0,0.0,0.0,0.0,0,3,28.0,11.0,10.0,27
2006,Ronaldinho,3941.0,24.0,7.712062256809339,9.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.5480842425780259,0.1761191583640803,1.1423572888068942,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,4,34.0,9.0,2.0,40
2006,Zinedine Zidane,3080.0,11.0,7.712062256809339,2.0,0.0,50.02255639097744,9.0,0.0,0.0,0.0,0.3214285714285714,0.22535246854313,1.4616980763597305,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,19.0,15.0,6.0,0
2006,Samuel Eto'o,3993.0,32.0,7.712062256809339,1.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.7212622088655146,0.1738255955704584,1.127480609864255,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6,30.0,11.0,4.0,53
2006,Miroslav Klose,3299.0,34.0,7.712062256809339,1.0,0.0,50.02255639097744,5.0,1.0,0.0,0.0,0.9275538041830858,0.2103927260117734,1.364665072806296,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,24.0,8.0,8.0,61
2006,Didier Drogba,2629.0,14.0,11.0,0.0,0.0,50.02255639097744,10.0,0.0,0.0,0.0,0.4792696842906047,0.3765690376569037,1.7124496292080522,11.0,0.0,0.0,0.0,0.0,0.0,0,8,27.0,5.0,6.0,62
2006,Andrea Pirlo,4457.0,6.0,7.712062256809339,0.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.1211577294144043,0.1557293253562577,1.0101032253058042,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9,34.0,11.0,8.0,63
2006,Deco,3728.0,5.0,7.712062256809339,0.0,0.0,50.02255639097744,15.0,2.0,0.0,0.0,0.1207081545064377,0.1861817604916417,1.2076260931298202,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11,31.0,11.0,3.0,44
2006,Kaká,3883.0,20.0,7.712062256809339,3.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.4635591037857327,0.1787498334053155,1.159420570483639,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11,35.0,9.0,7.0,56
2006,Franck Ribéry,3829.0,8.0,7.712062256809339,0.0,0.0,50.02255639097744,7.0,1.0,0.0,0.0,0.1880386523896579,0.1812707242394464,1.1757717616056331,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,13,21.0,14.0,11.0,64
2006,Gennaro Gattuso,4188.0,3.0,7.712062256809339,0.0,0.0,50.02255639097744,14.0,1.0,0.0,0.0,0.0644699140401146,0.1657319969228368,1.074983303531034,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,36.0,10.0,7.0,65
2006,Patrick Vieira,4038.0,7.0,7.712062256809339,0.0,0.0,50.02255639097744,16.0,1.0,0.0,0.0,0.1560178306092124,0.1718884604043686,1.1149158185210426,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,30.0,13.0,3.0,66
2007,Kaká,4053.0,18.0,7.712062256809339,6.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.3997039230199852,0.1712523077011696,1.110789557164562,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1,25.0,13.0,9.0,56
2007,Cristiano Ronaldo,4504.0,25.0,8.0,3.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.4995559502664298,0.1598579040852575,0.9995626277060324,8.0,0.0,0.0,0.0,0.0,0.0,0,2,35.0,7.0,12.0,50
2007,Lionel Messi,2376.0,15.0,7.712062256809339,0.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.5681818181818181,0.2921235703336871,1.89479380268854,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,3,17.0,7.0,7.0,67
2007,Didier Drogba,3996.0,26.0,4.0,0.0,0.0,50.02255639097744,11.0,0.0,0.0,0.0,0.5855855855855856,0.09009009009009,1.1266341529499424,4.0,0.0,0.0,0.0,0.0,0.0,0,4,31.0,12.0,5.0,62
2007,Andrea Pirlo,4752.0,3.0,7.712062256809339,0.0,0.0,50.02255639097744,6.0,1.0,0.0,0.0,0.0568181818181818,0.1460617851668435,0.9473969013442696,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,32.0,15.0,10.0,63
2007,Ruud van Nistelrooy,3748.0,31.0,7.712062256809339,6.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.7443970117395945,0.1851882612360833,1.2011819837748052,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6,27.0,7.0,10.0,41
2007,Zlatan Ibrahimović,2895.0,15.0,7.712062256809339,0.0,0.0,50.02255639097744,12.0,3.0,0.0,0.0,0.466321243523316,0.2397532307816375,1.555105380030387,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,25.0,8.0,4.0,52
2007,Cesc Fàbregas,4318.0,4.0,11.0,0.0,0.0,50.02255639097744,10.0,0.0,0.0,0.0,0.0833719314497452,0.2292728114867994,1.042619285592397,11.0,0.0,0.0,0.0,0.0,0.0,0,8,26.0,14.0,12.0,68
2007,Robinho,2321.0,7.0,7.712062256809339,0.0,0.0,50.02255639097744,5.0,1.0,0.0,0.0,0.2714347264110297,0.2990459298202673,1.939694129766467,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9,24.0,6.0,10.0,69
2007,Francesco Totti,3988.0,30.0,7.712062256809339,6.0,0.0,50.02255639097744,4.0,1.0,0.0,0.0,0.6770310932798395,0.1740435313723271,1.128894201401196,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,10,25.0,12.0,9.0,31
2007,Frédéric Kanouté,3418.0,25.0,7.712062256809339,7.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.6582796957284962,0.2030677598340668,1.3171533280245669,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11,24.0,9.0,9.0,70
2007,Ronaldinho,3542.0,23.0,7.712062256809339,7.0,0.0,50.02255639097744,8.0,1.0,0.0,0.0,0.5844155844155845,0.1959586682983739,1.2710418055302004,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,12,24.0,8.0,9.0,40
2007,Steven Gerrard,4700.0,13.0,2.0,1.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.2489361702127659,0.0382978723404255,0.9578787394016958,2.0,0.0,0.0,0.0,0.0,0.0,0,13,31.0,13.0,11.0,55
2007,Juan Román Riquelme,1170.0,1.0,7.712062256809339,1.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.0769230769230769,0.593235558216103,3.847888953152111,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,5.0,4.0,4.0,59
2007,Dani Alves,4290.0,5.0,7.712062256809339,0.0,0.0,50.02255639097744,17.0,0.0,0.0,0.0,0.1048951048951049,0.1617915158771189,1.049424259950576,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,15,28.0,10.0,10.0,71
2008,Cristiano Ronaldo,4661.0,43.0,6.0,5.0,0.0,50.02255639097744,7.0,1.0,0.0,0.0,0.8302939283415577,0.1158549667453336,0.9658936011988778,6.0,0.0,0.0,0.0,0.0,0.0,0,1,38.0,13.0,4.0,50
2008,Lionel Messi,2726.0,16.0,7.712062256809339,5.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.5282465150403521,0.2546168756833604,1.6515150679339583,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,2,21.0,10.0,6.0,67
2008,Fernando Torres,3933.0,33.0,4.0,0.0,0.0,50.02255639097744,7.0,0.0,0.0,0.0,0.7551487414187643,0.091533180778032,1.14468092427866,4.0,0.0,0.0,0.0,0.0,0.0,0,3,30.0,15.0,6.0,72
2008,Xavi,4689.0,11.0,7.712062256809339,0.0,0.0,50.02255639097744,6.0,1.0,0.0,0.0,0.2111324376199616,0.1480242275779143,0.960125842437187,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,34.0,15.0,8.0,73
2008,Andrey Arshavin,1952.0,7.0,7.712062256809339,0.0,0.0,50.02255639097744,4.0,1.0,0.0,0.0,0.3227459016393442,0.3555766409389552,2.3063678663872795,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,6,11.0,4.0,7.0,74
2008,David Villa,3107.0,25.0,7.712062256809339,3.0,0.0,50.02255639097744,5.0,2.0,0.0,0.0,0.7241712262632765,0.223394143261294,1.4489958400991212,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,21.0,8.0,14.0,75
2008,Zlatan Ibrahimović,3128.0,24.0,7.712062256809339,9.0,0.0,50.02255639097744,9.0,0.0,0.0,0.0,0.690537084398977,0.2218943743966881,1.439267926850374,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,8,24.0,9.0,7.0,52
2008,Kaká,3270.0,17.0,7.712062256809339,7.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.4678899082568807,0.2122585942241102,1.3767676070911223,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,9,20.0,8.0,10.0,56
2008,Steven Gerrard,4422.0,17.0,8.0,5.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.3459972862957937,0.1628222523744912,1.018098162638618,8.0,0.0,0.0,0.0,0.0,0.0,0,10,28.0,15.0,9.0,55
2008,Marcos Senna,3749.0,5.0,7.712062256809339,3.0,0.0,50.02255639097744,9.0,0.0,0.0,0.0,0.1200320085356095,0.185138864527298,1.2008615831389624,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,11,30.0,5.0,9.0,76
2008,Emmanuel Adebayor,3558.0,27.0,4.0,3.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.6829679595278246,0.1011804384485666,1.2653260469893113,4.0,0.0,0.0,0.0,0.0,0.0,0,12,28.0,13.0,4.0,77
2008,Wayne Rooney,3222.0,18.0,9.0,0.0,0.0,50.02255639097744,10.0,0.0,0.0,0.0,0.5027932960893855,0.2513966480446927,1.3972781114798167,9.0,0.0,0.0,0.0,0.0,0.0,0,13,29.0,9.0,2.0,47
2008,Sergio Agüero,3402.0,24.0,7.712062256809339,0.0,0.0,50.02255639097744,10.0,3.0,0.0,0.0,0.6349206349206349,0.204022811026702,1.323348052671361,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,14,25.0,8.0,12.0,78
2008,Frank Lampard,2966.0,15.0,8.0,6.0,0.0,50.02255639097744,5.0,1.0,0.0,0.0,0.4551584625758598,0.2427511800404585,1.5178793240687694,8.0,0.0,0.0,0.0,0.0,0.0,0,15,23.0,11.0,4.0,54
2009,Lionel Messi,3444.0,32.0,7.712062256809339,3.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.8362369337979094,0.2015347279654008,1.3072096617851248,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1,31.0,9.0,3.0,67
2009,Cristiano Ronaldo,4112.0,22.0,6.0,4.0,0.0,50.02255639097744,9.0,1.0,0.0,0.0,0.4815175097276264,0.1313229571984435,1.0948516719815102,6.0,0.0,0.0,0.0,0.0,0.0,0,2,32.0,13.0,4.0,50
2009,Xavi,4925.0,9.0,0.0,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.1644670050761421,0.0,0.9141177817640548,0.0,0.0,0.0,0.0,0.0,0.0,0,3,43.0,11.0,5.0,73
2009,Andrés Iniesta,3168.0,6.0,7.712062256809339,0.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.1704545454545454,0.2190926777502652,1.4210953520164047,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,4,31.0,8.0,2.0,79
2009,Samuel Eto'o,3870.0,36.0,7.712062256809339,3.0,0.0,50.02255639097744,11.0,0.0,0.0,0.0,0.8372093023255813,0.1793502850420776,1.163315264906452,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,5,31.0,11.0,6.0,53
2009,Kaká,3256.0,18.0,2.0,8.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.4975429975429975,0.0552825552825552,1.3826873695294748,2.0,0.0,0.0,0.0,0.0,0.0,0,6,28.0,9.0,3.0,56
2009,Zlatan Ibrahimović,4248.0,27.0,7.712062256809339,2.0,0.0,50.02255639097744,10.0,0.0,0.0,0.0,0.5720338983050848,0.1633911495086724,1.0597999235376576,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,7,28.0,12.0,8.0,52
2009,Wayne Rooney,3795.0,24.0,7.0,0.0,0.0,50.02255639097744,11.0,1.0,0.0,0.0,0.5691699604743083,0.1660079051383399,1.1863056851615204,7.0,0.0,0.0,0.0,0.0,0.0,0,8,34.0,11.0,5.0,47
2009,Didier Drogba,2215.0,10.0,4.0,0.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.4063205417607223,0.1625282167042889,2.032519221303824,4.0,0.0,0.0,0.0,0.0,0.0,0,9,18.0,12.0,4.0,62
2009,Steven Gerrard,3724.0,24.0,9.0,7.0,0.0,50.02255639097744,6.0,0.0,0.0,0.0,0.5800214822771214,0.2175080558539205,1.2089232210494012,9.0,0.0,0.0,0.0,0.0,0.0,0,10,33.0,10.0,3.0,55
2009,Fernando Torres,3135.0,19.0,4.0,0.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.5454545454545454,0.1148325358851674,1.4360542504586826,4.0,0.0,0.0,0.0,0.0,0.0,0,11,30.0,10.0,2.0,72
2009,Cesc Fàbregas,3201.0,4.0,10.0,0.0,0.0,50.02255639097744,9.0,0.0,0.0,0.0,0.1124648547328959,0.2811621368322399,1.4064448844698436,10.0,0.0,0.0,0.0,0.0,0.0,0,12,23.0,9.0,7.0,68
2009,Edin Džeko,3875.0,37.0,7.712062256809339,0.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.8593548387096773,0.1791188653194427,1.161814212951734,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,13,27.0,8.0,11.0,80
2009,Ryan Giggs,2157.0,3.0,7.0,0.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.125173852573018,0.2920723226703755,2.087172033003231,7.0,0.0,0.0,0.0,0.0,0.0,0,14,24.0,10.0,5.0,81
2009,Thierry Henry,3430.0,26.0,7.712062256809339,0.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.6822157434402333,0.2023573186917902,1.3125452114250642,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,15,34.0,7.0,5.0,27
2010,Lionel Messi,4187.0,42.0,7.712062256809339,1.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.9027943635060902,0.1657715794394173,1.0752400466176186,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,1,38.0,9.0,3.0,67
2010,Andrés Iniesta,2867.0,2.0,7.712062256809339,0.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.0627833972793861,0.2420947342563099,1.5702930154126158,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,2,32.0,8.0,3.0,79
2010,Xavi,4371.0,4.0,7.712062256809339,0.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.0823610157858613,0.1587933203186548,1.0299771391416082,7.712062256809339,0.0,0.0,0.0,0.0,0.0,0,3,38.0,10.0,4.0,73
