Year,Player,Min,Gls,Ast,PK,Sh,SoT,CrdY,CrdR,Int,Tkl,xG,xAG,SCA,GCA,SoTA,GA,Saves,Save%,CS,is_goalkeeper,Rank,Wins,Draws,Losses,Player_ID
2017,Neymar,4572.0,26.0,26.0,5.0,125.0,52.0,18.0,1.0,16.0,46.0,0.5118110236220472,0.5118110236220472,1.0236220472440944,26.0,0.0,0.0,0.0,0.0,0.0,0,3,38.0,7.0,7.0,94
2017,Luka Modrić,3420.0,1.0,4.0,0.0,31.0,12.0,4.0,0.0,68.0,31.0,0.0263157894736842,0.1052631578947368,0.3157894736842105,4.0,0.0,0.0,0.0,0.0,0.0,0,5,31.0,6.0,6.0,113
2017,Sergio Ramos,4497.0,10.0,2.0,1.0,45.0,13.0,14.0,1.0,87.0,52.0,0.200133422281521,0.0400266844563042,0.2601734489659773,2.0,0.0,0.0,0.0,0.0,0.0,0,6,35.0,10.0,5.0,114
2017,Kylian Mbappé,2483.0,24.0,9.0,0.0,69.0,46.0,2.0,0.0,6.0,7.0,0.8699154248892469,0.3262182843334675,1.66733789770439,9.0,0.0,0.0,0.0,0.0,0.0,0,7,31.0,7.0,7.0,115
2017,N'Golo Kanté,4136.0,2.0,1.0,0.0,28.0,8.0,12.0,0.0,84.0,85.0,0.0435203094777562,0.0217601547388781,0.1740812379110251,1.0,0.0,0.0,0.0,0.0,0.0,0,8,38.0,5.0,8.0,116
2017,Robert Lewandowski,4559.0,54.0,9.0,14.0,196.0,77.0,6.0,0.0,18.0,14.0,1.0660232507128755,0.1776705417854792,1.5200701908313228,9.0,0.0,0.0,0.0,0.0,0.0,0,9,40.0,7.0,6.0,96
2017,Harry Kane,3398.0,38.0,7.0,7.0,130.0,66.0,4.0,0.0,7.0,17.0,1.0064743967039431,0.1854031783402001,1.748087110064744,7.0,0.0,0.0,0.0,0.0,0.0,0,10,25.0,7.0,9.0,117
2017,Edinson Cavani,4716.0,54.0,6.0,9.0,177.0,78.0,8.0,0.0,19.0,21.0,1.0305343511450382,0.1145038167938931,1.4885496183206106,6.0,0.0,0.0,0.0,0.0,0.0,0,11,36.0,10.0,11.0,118
2017,Isco,2518.0,13.0,10.0,0.0,40.0,18.0,5.0,0.0,21.0,38.0,0.4646544876886417,0.3574265289912628,0.6433677521842732,10.0,0.0,0.0,0.0,0.0,0.0,0,12,39.0,7.0,1.0,119
2017,Luis Suárez,4911.0,38.0,22.0,1.0,141.0,66.0,15.0,1.0,15.0,18.0,0.6963958460598656,0.4031765424557116,1.209529627367135,22.0,0.0,0.0,0.0,0.0,0.0,0,13,39.0,8.0,11.0,89
2017,Kevin De Bruyne,4500.0,7.0,23.0,0.0,105.0,27.0,6.0,0.0,35.0,43.0,0.1399999999999999,0.46,0.54,23.0,0.0,0.0,0.0,0.0,0.0,0,14,34.0,12.0,10.0,120
2017,Paulo Dybala,3587.0,19.0,9.0,6.0,113.0,41.0,5.0,1.0,23.0,19.0,0.4767214942849178,0.2258154446612768,1.0287148034569278,9.0,0.0,0.0,0.0,0.0,0.0,0,15,37.0,8.0,7.0,121
1998,Fabien Barthez,3990.0,0.0,0.0,0.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.0,0.0,1.1283283396461077,0.0,158.0,33.0,109.0,74.0,11.0,1,14,24.0,7.0,13.0,122
2000,Fabien Barthez,2930.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.0,0.2368892843388534,1.536529035900331,7.712062256809339,158.0,29.0,109.0,74.0,11.0,1,12,22.0,5.0,6.0,122
2000,Francesco Toldo,4710.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,4.0,0.0,0.0,0.0,0.0,0.1473642469454013,0.9558450265791868,7.712062256809339,158.0,40.0,109.0,74.0,13.0,1,14,23.0,18.0,11.0,123
2001,Oliver Kahn,4325.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,7.0,1.0,0.0,0.0,0.0,0.1604822203729111,1.040931809292016,7.712062256809339,158.0,33.0,109.0,74.0,8.0,1,3,28.0,9.0,11.0,124
2002,Oliver Kahn,4590.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,3.0,0.0,0.0,0.0,0.0,0.1512169069962615,0.9808344390387732,7.712062256809339,158.0,23.0,109.0,74.0,24.0,1,3,31.0,13.0,7.0,124
2003,Gianluigi Buffon,4235.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.0,0.1638927043950036,1.0630531464434405,7.712062256809339,158.0,23.0,109.0,74.0,15.0,1,9,26.0,13.0,8.0,125
2003,Dida,4215.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.0,0.1646703684727972,1.0680972894870628,7.712062256809339,158.0,26.0,109.0,74.0,14.0,1,14,27.0,11.0,9.0,126
2005,Petr Čech,4980.0,0.0,0.0,0.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.0,0.0,0.9040221034513996,0.0,158.0,21.0,109.0,74.0,28.0,1,14,40.0,8.0,7.0,127
2006,Gianluigi Buffon,2426.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.0,0.2861028866911956,1.8557419930700616,7.712062256809339,158.0,13.0,109.0,74.0,10.0,1,2,16.0,9.0,2.0,125
2006,Jens Lehmann,4547.0,0.0,0.0,0.0,0.0,50.02255639097744,1.0,1.0,0.0,0.0,0.0,0.0,0.9901099791484428,0.0,158.0,34.0,109.0,74.0,19.0,1,10,28.0,11.0,12.0,128
2008,Iker Casillas,4800.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,5.0,0.0,0.0,0.0,0.0,0.1446011673151751,0.937922932330827,7.712062256809339,158.0,36.0,109.0,74.0,19.0,1,4,36.0,7.0,10.0,129
2010,Iker Casillas,4770.0,0.0,7.712062256809339,0.0,0.0,50.02255639097744,2.0,0.0,0.0,0.0,0.0,0.1455106086190441,0.9438218186976876,7.712062256809339,158.0,39.0,109.0,74.0,19.0,1,7,41.0,5.0,7.0,129
2011,Iker Casillas,4801.0,0.0,0.0,0.0,0.0,50.02255639097744,4.0,1.0,0.0,0.0,0.0,0.0,0.937727572419906,0.0,158.0,37.0,109.0,74.0,17.0,1,9,41.0,8.0,5.0,129
2012,Iker Casillas,4920.0,0.0,0.0,0.0,0.0,50.02255639097744,1.0,0.0,0.0,0.0,0.0,0.0,0.9150467632495874,0.0,158.0,32.0,109.0,74.0,20.0,1,6,44.0,7.0,3.0,129
2014,Manuel Neuer,4665.0,0.0,0.0,0.0,0.0,50.02255639097744,0.0,0.0,0.0,0.0,0.0,0.0,0.9650653966104972,0.0,27.0,24.0,109.0,88.9,21.0,1,3,42.0,5.0,5.0,130
2015,Manuel Neuer,5342.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,41.0,81.0,77.8,32.0,1,7,40.0,8.0,11.0,130
2016,Gianluigi Buffon,5048.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,36.0,110.0,79.4,31.0,1,9,40.0,8.0,8.0,125
2016,Rui Patrício,4964.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,43.0,37.0,52.4,22.0,1,12,36.0,10.0,10.0,131
2017,Gianluigi Buffon,4605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,123.0,37.0,93.0,74.0,25.0,1,4,35.0,10.0,7.0,125
2018,Luka Modrić,4168.0,5.0,9.0,2.0,48.0,12.0,5.0,0.0,50.0,53.0,3.4,5.8,153.0,17.0,0.0,0.0,0.0,0.0,0.0,0,1,30.0,13.0,10.0,113
2018,Cristiano Ronaldo,4392.0,52.0,11.0,9.0,272.0,108.0,8.0,1.0,9.0,12.0,42.8,8.8,162.0,29.0,0.0,0.0,0.0,0.0,0.0,0,2,33.0,12.0,8.0,50
2018,Antoine Griezmann,4853.0,35.0,16.0,6.0,126.0,63.0,9.0,1.0,21.0,54.0,23.1,9.8,153.0,27.0,0.0,0.0,0.0,0.0,0.0,0,3,37.0,18.0,9.0,107
2018,Kylian Mbappé,4561.0,28.0,20.0,0.0,110.0,52.0,4.0,1.0,7.0,18.0,20.3,11.5,153.0,26.0,0.0,0.0,0.0,0.0,0.0,0,4,44.0,9.0,8.0,115
2018,Lionel Messi,5373.0,52.0,21.0,4.0,254.0,120.0,8.0,0.0,11.0,31.0,33.3,17.4,341.0,54.0,0.0,0.0,0.0,0.0,0.0,0,5,42.0,16.0,6.0,67
2018,Mohamed Salah,4628.0,50.0,14.0,3.0,200.0,91.0,2.0,0.0,12.0,20.0,32.8,12.7,227.0,50.0,0.0,0.0,0.0,0.0,0.0,0,6,31.0,15.0,12.0,132
2018,Raphaël Varane,4429.0,0.0,2.0,0.0,19.0,2.0,4.0,0.0,49.0,41.0,1.9,0.6,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0,7,31.0,13.0,7.0,133
2018,Eden Hazard,4540.0,24.0,16.0,6.0,110.0,49.0,3.0,0.0,9.0,9.0,12.7,10.2,264.0,28.0,0.0,0.0,0.0,0.0,0.0,0,8,36.0,14.0,13.0,103
2018,Kevin De Bruyne,5073.0,13.0,25.0,0.0,131.0,49.0,8.0,0.0,45.0,78.0,6.2,15.0,262.0,45.0,0.0,0.0,0.0,0.0,0.0,0,9,52.0,7.0,5.0,120
2018,Harry Kane,4526.0,51.0,5.0,6.0,238.0,97.0,5.0,0.0,9.0,19.0,31.7,4.8,158.0,19.0,0.0,0.0,0.0,0.0,0.0,0,10,35.0,12.0,8.0,117
2018,N'Golo Kanté,5110.0,1.0,2.0,0.0,32.0,5.0,4.0,0.0,135.0,146.0,1.0,3.1,112.0,8.0,0.0,0.0,0.0,0.0,0.0,0,11,33.0,15.0,11.0,116
2018,Neymar,3598.0,32.0,20.0,6.0,130.0,58.0,14.0,1.0,6.0,34.0,21.2,15.7,257.0,49.0,0.0,0.0,0.0,0.0,0.0,0,12,33.0,5.0,3.0,94
2018,Luis Suárez,5236.0,36.0,19.0,2.0,164.0,72.0,14.0,0.0,13.0,21.0,29.4,12.2,176.0,27.0,0.0,0.0,0.0,0.0,0.0,0,13,42.0,13.0,5.0,89
2018,Paul Pogba,3628.0,7.0,13.0,0.0,102.0,26.0,8.0,1.0,30.0,45.0,7.9,6.3,129.0,23.0,0.0,0.0,0.0,0.0,0.0,0,15,29.0,8.0,10.0,106
2019,Lionel Messi,4524.0,54.0,19.0,6.0,262.0,124.0,3.0,0.0,8.0,27.0,31.9,20.3,339.0,48.0,0.0,0.0,0.0,0.0,0.0,0,1,38.0,12.0,6.0,67
2019,Virgil van Dijk,5304.0,9.0,4.0,0.0,44.0,14.0,5.0,0.0,53.0,50.0,5.2,1.7,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2,43.0,8.0,8.0,134
2019,Cristiano Ronaldo,3944.0,31.0,10.0,6.0,235.0,81.0,4.0,1.0,10.0,13.0,27.1,7.8,187.0,18.0,0.0,0.0,0.0,0.0,0.0,0,3,32.0,9.0,6.0,50
2019,Sadio Mané,4758.0,27.0,4.0,0.0,115.0,51.0,4.0,0.0,20.0,55.0,23.2,6.5,170.0,22.0,0.0,0.0,0.0,0.0,0.0,0,4,40.0,9.0,7.0,135
2019,Mohamed Salah,4901.0,33.0,13.0,5.0,200.0,81.0,3.0,0.0,9.0,32.0,27.3,12.7,211.0,25.0,0.0,0.0,0.0,0.0,0.0,0,5,44.0,8.0,7.0,132
2019,Kylian Mbappé,4613.0,45.0,18.0,4.0,180.0,95.0,9.0,2.0,8.0,11.0,33.9,10.9,166.0,30.0,0.0,0.0,0.0,0.0,0.0,0,6,41.0,8.0,8.0,115
2019,Robert Lewandowski,4895.0,42.0,9.0,8.0,201.0,79.0,6.0,0.0,17.0,14.0,37.6,9.3,153.0,29.0,0.0,0.0,0.0,0.0,0.0,0,8,38.0,9.0,8.0,96
2019,Bernardo Silva,4702.0,14.0,15.0,0.0,88.0,35.0,3.0,0.0,38.0,67.0,9.0,8.4,173.0,20.0,0.0,0.0,0.0,0.0,0.0,0,9,47.0,7.0,5.0,136
2019,Riyad Mahrez,3262.0,15.0,13.0,0.0,103.0,41.0,1.0,0.0,14.0,23.0,6.8,6.5,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0,10,41.0,6.0,6.0,108
2019,Frenkie de Jong,4797.0,3.0,4.0,0.0,35.0,11.0,2.0,0.0,67.0,81.0,2.4,5.1,148.0,21.0,0.0,0.0,0.0,0.0,0.0,0,11,40.0,8.0,9.0,137
2019,Raheem Sterling,5071.0,31.0,15.0,0.0,127.0,59.0,6.0,0.0,27.0,42.0,17.0,13.1,202.0,34.0,0.0,0.0,0.0,0.0,0.0,0,12,45.0,8.0,9.0,138
2019,Eden Hazard,5071.0,27.0,21.0,7.0,131.0,55.0,3.0,0.0,19.0,18.0,12.8,13.2,277.0,39.0,0.0,0.0,0.0,0.0,0.0,0,13,41.0,13.0,12.0,103
2019,Kevin De Bruyne,2336.0,8.0,12.0,0.0,73.0,32.0,3.0,0.0,18.0,32.0,2.1,7.8,117.0,13.0,0.0,0.0,0.0,0.0,0.0,0,14,31.0,2.0,5.0,120
2019,Matthijs de Ligt,5385.0,8.0,1.0,0.0,68.0,21.0,4.0,0.0,55.0,50.0,4.3,1.1,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0,15,42.0,10.0,8.0,139
2021,Lionel Messi,5092.0,43.0,14.0,10.0,302.0,135.0,6.0,1.0,12.0,28.0,30.3,13.4,323.0,45.0,0.0,0.0,0.0,0.0,0.0,0,1,35.0,11.0,11.0,67
2021,Robert Lewandowski,3994.0,54.0,9.0,10.0,184.0,76.0,5.0,0.0,6.0,17.0,38.0,6.1,105.0,22.0,0.0,0.0,0.0,0.0,0.0,0,2,30.0,10.0,8.0,96
2021,Jorginho,4262.0,9.0,3.0,9.0,8.0,1.0,7.0,0.0,89.0,90.0,8.9,3.1,90.0,7.0,0.0,0.0,0.0,0.0,0.0,0,3,34.0,13.0,8.0,140
2021,Karim Benzema,4530.0,36.0,10.0,2.0,170.0,75.0,2.0,0.0,11.0,17.0,27.4,8.0,134.0,21.0,0.0,0.0,0.0,0.0,0.0,0,4,33.0,13.0,8.0,141
2021,N'Golo Kanté,4069.0,1.0,3.0,0.0,14.0,4.0,10.0,0.0,109.0,99.0,1.2,2.4,78.0,3.0,0.0,0.0,0.0,0.0,0.0,0,5,34.0,17.0,8.0,116
2021,Cristiano Ronaldo,5007.0,46.0,6.0,12.0,253.0,98.0,7.0,0.0,9.0,8.0,37.1,5.9,156.0,23.0,0.0,0.0,0.0,0.0,0.0,0,6,38.0,12.0,9.0,50
2021,Mohamed Salah,4379.0,33.0,6.0,7.0,153.0,66.0,0.0,0.0,6.0,24.0,24.4,7.1,155.0,18.0,0.0,0.0,0.0,0.0,0.0,0,7,27.0,14.0,12.0,132
2021,Kevin De Bruyne,3848.0,13.0,25.0,2.0,117.0,40.0,3.0,0.0,13.0,48.0,11.7,12.3,193.0,28.0,0.0,0.0,0.0,0.0,0.0,0,8,37.0,6.0,8.0,120
2021,Kylian Mbappé,4964.0,48.0,17.0,10.0,172.0,81.0,8.0,0.0,5.0,6.0,31.4,10.7,175.0,36.0,0.0,0.0,0.0,0.0,0.0,0,9,44.0,10.0,9.0,115
2021,Erling Haaland,4398.0,48.0,11.0,3.0,153.0,86.0,5.0,0.0,9.0,8.0,29.5,5.7,91.0,25.0,0.0,0.0,0.0,0.0,0.0,0,11,31.0,4.0,16.0,142
2021,Romelu Lukaku,4769.0,42.0,12.0,10.0,146.0,68.0,7.0,0.0,3.0,13.0,27.6,7.9,151.0,30.0,0.0,0.0,0.0,0.0,0.0,0,12,40.0,12.0,6.0,143
2021,Giorgio Chiellini,2273.0,0.0,2.0,0.0,9.0,1.0,6.0,0.0,46.0,13.0,1.0,0.7,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0,12,21.0,5.0,6.0,144
2021,Leonardo Bonucci,3693.0,2.0,0.0,0.0,25.0,3.0,7.0,1.0,60.0,25.0,2.7,0.7,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0,14,33.0,9.0,6.0,145
2021,Raheem Sterling,4441.0,19.0,10.0,1.0,123.0,54.0,6.0,0.0,24.0,31.0,15.5,8.1,132.0,18.0,0.0,0.0,0.0,0.0,0.0,0,15,43.0,8.0,7.0,138
2022,Karim Benzema,4650.0,50.0,15.0,11.0,192.0,83.0,2.0,0.0,7.0,14.0,32.2,10.5,176.0,29.0,0.0,0.0,0.0,0.0,0.0,0,1,39.0,9.0,8.0,141
2022,Sadio Mané,5341.0,33.0,7.0,5.0,137.0,57.0,10.0,0.0,10.0,42.0,21.7,7.2,153.0,17.0,0.0,0.0,0.0,0.0,0.0,0,2,47.0,15.0,5.0,135
2022,Kevin De Bruyne,3944.0,21.0,17.0,1.0,133.0,52.0,4.0,0.0,16.0,39.0,7.5,13.9,201.0,20.0,0.0,0.0,0.0,0.0,0.0,0,3,33.0,10.0,10.0,120
2022,Robert Lewandowski,4805.0,57.0,10.0,9.0,225.0,111.0,4.0,0.0,10.0,14.0,43.4,6.4,137.0,26.0,0.0,0.0,0.0,0.0,0.0,0,4,39.0,8.0,9.0,96
2022,Mohamed Salah,5449.0,33.0,18.0,6.0,200.0,78.0,1.0,0.0,12.0,24.0,31.6,12.0,192.0,31.0,0.0,0.0,0.0,0.0,0.0,0,5,44.0,16.0,6.0,132
2022,Kylian Mbappé,4630.0,49.0,26.0,7.0,204.0,93.0,12.0,0.0,7.0,12.0,28.8,14.3,210.0,50.0,0.0,0.0,0.0,0.0,0.0,0,6,36.0,12.0,7.0,115
2022,Vinícius Júnior,4773.0,23.0,16.0,0.0,117.0,57.0,10.0,0.0,11.0,67.0,16.4,11.6,244.0,38.0,0.0,0.0,0.0,0.0,0.0,0,8,45.0,9.0,9.0,146
2022,Luka Modrić,4065.0,7.0,14.0,3.0,56.0,24.0,6.0,0.0,48.0,33.0,3.8,7.2,116.0,17.0,0.0,0.0,0.0,0.0,0.0,0,9,38.0,7.0,10.0,113
2022,Erling Haaland,3094.0,42.0,10.0,11.0,133.0,67.0,3.0,0.0,3.0,2.0,21.2,5.9,67.0,16.0,0.0,0.0,0.0,0.0,0.0,0,10,26.0,4.0,9.0,142
2022,Son Heung-min,4530.0,30.0,8.0,1.0,96.0,56.0,3.0,0.0,14.0,16.0,16.7,8.2,146.0,16.0,0.0,0.0,0.0,0.0,0.0,0,11,33.0,9.0,14.0,147
2022,Riyad Mahrez,3881.0,29.0,11.0,8.0,124.0,47.0,1.0,0.0,14.0,30.0,16.9,5.8,125.0,17.0,0.0,0.0,0.0,0.0,0.0,0,12,37.0,10.0,11.0,108
2022,Sébastien Haller,4138.0,35.0,9.0,4.0,125.0,56.0,5.0,0.0,3.0,22.0,31.1,7.7,97.0,16.0,0.0,0.0,0.0,0.0,0.0,0,13,34.0,9.0,7.0,148
2022,Fabinho,4256.0,8.0,1.0,3.0,34.0,10.0,11.0,0.0,70.0,77.0,4.2,2.4,73.0,7.0,0.0,0.0,0.0,0.0,0.0,0,14,44.0,11.0,4.0,149
2022,Rafael Leão,3446.0,14.0,14.0,0.0,111.0,46.0,6.0,0.0,14.0,23.0,8.8,7.3,117.0,20.0,0.0,0.0,0.0,0.0,0.0,0,14,32.0,11.0,8.0,150
2023,Lionel Messi,4805.0,38.0,25.0,5.0,187.0,79.0,1.0,0.0,5.0,35.0,24.7,18.1,282.0,47.0,0.0,0.0,0.0,0.0,0.0,0,1,39.0,6.0,9.0,67
2023,Erling Haaland,4784.0,61.0,11.0,12.0,196.0,103.0,6.0,0.0,6.0,4.0,39.0,6.1,92.0,19.0,0.0,0.0,0.0,0.0,0.0,0,2,42.0,10.0,9.0,142
2023,Kylian Mbappé,4859.0,55.0,12.0,8.0,238.0,119.0,6.0,0.0,7.0,10.0,35.1,9.8,217.0,42.0,0.0,0.0,0.0,0.0,0.0,0,3,39.0,8.0,12.0,115
2023,Kevin De Bruyne,4565.0,13.0,31.0,0.0,117.0,42.0,2.0,0.0,19.0,38.0,7.1,18.1,229.0,38.0,0.0,0.0,0.0,0.0,0.0,0,4,40.0,10.0,10.0,120
2023,Rodri,5485.0,4.0,8.0,0.0,88.0,21.0,11.0,0.0,62.0,96.0,5.5,4.8,120.0,12.0,0.0,0.0,0.0,0.0,0.0,0,5,45.0,14.0,8.0,151
2023,Vinícius Júnior,5239.0,22.0,22.0,1.0,138.0,64.0,16.0,1.0,8.0,43.0,18.0,12.8,230.0,33.0,0.0,0.0,0.0,0.0,0.0,0,6,39.0,10.0,13.0,146
2023,Julián Álvarez,3463.0,24.0,4.0,2.0,97.0,47.0,3.0,0.0,4.0,37.0,12.4,2.9,87.0,13.0,0.0,0.0,0.0,0.0,0.0,0,7,47.0,9.0,8.0,152
2023,Victor Osimhen,3266.0,33.0,4.0,2.0,150.0,61.0,5.0,0.0,7.0,15.0,26.3,3.3,91.0,10.0,0.0,0.0,0.0,0.0,0.0,0,8,29.0,8.0,5.0,153
2023,Bernardo Silva,4672.0,10.0,10.0,0.0,45.0,19.0,12.0,0.0,34.0,65.0,3.5,5.0,126.0,17.0,0.0,0.0,0.0,0.0,0.0,0,9,51.0,11.0,9.0,136
2023,Luka Modrić,4504.0,9.0,8.0,4.0,57.0,18.0,8.0,0.0,43.0,39.0,5.9,6.3,130.0,11.0,0.0,0.0,0.0,0.0,0.0,0,10,42.0,14.0,12.0,113
2023,Mohamed Salah,4724.0,34.0,20.0,5.0,151.0,61.0,2.0,0.0,9.0,24.0,25.6,9.7,163.0,28.0,0.0,0.0,0.0,0.0,0.0,0,11,31.0,11.0,14.0,132
2023,Robert Lewandowski,5051.0,37.0,11.0,2.0,205.0,85.0,5.0,1.0,6.0,26.0,31.3,7.5,120.0,20.0,0.0,0.0,0.0,0.0,0.0,0,12,33.0,8.0,18.0,96
2023,İlkay Gündoğan,4546.0,14.0,6.0,3.0,91.0,36.0,5.0,0.0,38.0,45.0,10.3,5.1,131.0,21.0,0.0,0.0,0.0,0.0,0.0,0,14,39.0,15.0,8.0,154
2024,Rodri,5038.0,12.0,14.0,2.0,97.0,33.0,14.0,1.0,35.0,89.0,5.2,5.0,216.0,31.0,0.0,0.0,0.0,0.0,0.0,0,1,45.0,12.0,1.0,151
2024,Vinícius Júnior,3679.0,26.0,11.0,3.0,126.0,58.0,12.0,0.0,4.0,30.0,18.3,8.2,126.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2,32.0,13.0,3.0,146
2024,Jude Bellingham,4386.0,27.0,15.0,1.0,100.0,50.0,12.0,1.0,36.0,70.0,14.6,8.2,157.0,22.0,0.0,0.0,0.0,0.0,0.0,0,3,34.0,14.0,3.0,155
2024,Dani Carvajal,4193.0,7.0,8.0,0.0,34.0,15.0,12.0,1.0,41.0,74.0,2.9,4.2,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0,4,41.0,10.0,1.0,156
2024,Erling Haaland,4347.0,45.0,6.0,9.0,179.0,82.0,1.0,0.0,2.0,11.0,36.2,5.4,77.0,13.0,0.0,0.0,0.0,0.0,0.0,0,5,35.0,11.0,7.0,142
2024,Kylian Mbappé,4717.0,52.0,18.0,13.0,232.0,110.0,8.0,0.0,10.0,6.0,31.0,10.2,166.0,21.0,0.0,0.0,0.0,0.0,0.0,0,6,37.0,14.0,8.0,115
2024,Lautaro Martínez,4045.0,34.0,4.0,4.0,163.0,67.0,9.0,0.0,26.0,29.0,25.6,4.2,116.0,19.0,0.0,0.0,0.0,0.0,0.0,0,7,45.0,7.0,5.0,157
2024,Lamine Yamal,3609.0,9.0,12.0,0.0,103.0,33.0,6.0,0.0,29.0,75.0,8.4,9.9,158.0,23.0,0.0,0.0,0.0,0.0,0.0,0,8,41.0,9.0,11.0,158
2024,Toni Kroos,3789.0,1.0,12.0,0.0,45.0,19.0,6.0,0.0,36.0,79.0,2.1,7.5,179.0,17.0,0.0,0.0,0.0,0.0,0.0,0,9,41.0,12.0,2.0,99
2024,Harry Kane,4759.0,51.0,13.0,9.0,192.0,81.0,4.0,0.0,10.0,24.0,39.2,8.0,120.0,18.0,0.0,0.0,0.0,0.0,0.0,0,10,35.0,10.0,11.0,117
2024,Phil Foden,5102.0,27.0,13.0,0.0,164.0,69.0,4.0,0.0,20.0,35.0,13.9,11.0,194.0,31.0,0.0,0.0,0.0,0.0,0.0,0,11,41.0,16.0,7.0,159
2024,Florian Wirtz,4268.0,20.0,21.0,2.0,107.0,51.0,7.0,0.0,15.0,35.0,11.9,10.9,233.0,29.0,0.0,0.0,0.0,0.0,0.0,0,12,47.0,12.0,4.0,160
2024,Dani Olmo,1994.0,11.0,6.0,1.0,74.0,23.0,1.0,0.0,14.0,32.0,5.1,6.6,83.0,11.0,0.0,0.0,0.0,0.0,0.0,0,13,19.0,5.0,6.0,161
2024,Ademola Lookman,3758.0,22.0,12.0,0.0,108.0,39.0,6.0,0.0,13.0,28.0,11.9,6.3,132.0,17.0,0.0,0.0,0.0,0.0,0.0,0,14,28.0,14.0,17.0,162
2024,Nico Williams,3331.0,10.0,21.0,0.0,87.0,28.0,7.0,1.0,3.0,32.0,6.8,6.6,137.0,26.0,0.0,0.0,0.0,0.0,0.0,0,15,29.0,10.0,7.0,163
2018,Thibaut Courtois,5160.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,158.0,57.0,111.0,70.9,25.0,1,14,33.0,13.0,11.0,164
2019,Alisson,5520.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,161.0,37.0,127.0,77.6,35.0,1,7,45.0,10.0,6.0,165
2021,Gianluigi Donnarumma,5818.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,10.0,0.0,185.0,55.0,130.0,72.3,25.0,1,10,40.0,15.0,10.0,166
2022,Thibaut Courtois,5310.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,216.0,51.0,165.0,77.3,23.0,1,7,40.0,7.0,11.0,164
2023,Yassine Bounou,4206.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,171.0,65.0,108.0,62.9,13.0,1,13,15.0,14.0,19.0,167
2023,Emiliano Martínez,4448.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.3,5.0,0.0,148.0,47.0,105.0,71.7,20.0,1,15,28.0,9.0,13.0,168
